time_gt_data,x_gt_data,y_gt_data,time_est_data,x_est_data,y_est_data,vel_gt_data,vel_est_data,heading_gt_data,heading_est_data,angular_vel_gt_data,angular_vel_est_data
1.744863682891581e9,-91.6639496981265,-9.001254676640327,1.744863682891621e9,-93.42753559128114,-63.85451754719612,6.212240961394837e-13,0.09224022658804362,1.5707887778243643,1.5647338955147625,2.1292629609982205e-13,0.0
1.744863683932064e9,-91.6639496981265,-9.001254676640327,1.744863683932102e9,-93.39032302609347,-63.85449876053724,6.216091436196404e-13,0.049124803448967164,1.5707887778243643,1.9793419057172283,2.1313457964796554e-13,0.0
1.744863684135304e9,-91.6639496981265,-9.001254676640327,1.744863684135345e9,-90.00670856535979,-63.854018312344216,6.216817529446274e-13,1.8804441840663007,1.5707887778243643,1.912370829989084,2.1311096329891048e-13,0.0
1.744863685049988e9,-91.6639496981265,-9.001254676640327,1.744863685050062e9,-93.38983425244554,-63.85454288713608,6.210870784871064e-13,1.1199618187136013,1.5707887778243643,0.647763021901769,2.1284946045849373e-13,0.0
1.7448636852789e9,-91.6639496981265,-9.001254676640327,1.744863685278922e9,-93.38983425244554,-63.85454288713608,6.210796616040771e-13,1.1199618187136013,1.5707887778243643,0.647763021901769,2.1285776585010406e-13,0.0
1.744863685482455e9,-91.6639496981265,-9.001254676640327,1.744863685482512e9,-89.99478806146892,-63.85394323362076,6.210870124101997e-13,1.4852746010745825,1.5707887778243643,2.160369359311412,2.128701247965679e-13,0.0
1.744863685684104e9,-91.6639496981265,-9.001254676640327,1.744863685684163e9,-89.99478806146892,-63.85394323362076,6.211821891428063e-13,1.4852746010745825,1.5707887778243643,2.160369359311412,2.129388490903342e-13,0.0
1.744863687003002e9,-91.6639496981265,-9.001254676640327,1.744863687003074e9,-90.04107535059687,-62.042696621644254,6.212906544817691e-13,0.6461433508418767,1.5707887778243643,2.2150178081593497,2.1295097120958623e-13,0.0
1.744863687204425e9,-91.6639496981265,-9.001254676640327,1.744863687204477e9,-93.29914534178299,-60.00654138941112,6.212823790958111e-13,2.0068540180236853,1.5707887778243643,-2.526312265884475,2.1294799360988664e-13,0.0
1.74486368750839e9,-91.6639496981265,-9.001254676640327,1.744863687508415e9,-93.29914534178299,-60.00654138941112,6.212752164895862e-13,2.0068540180236853,1.5707887778243643,-2.526312265884475,2.1294597554423096e-13,0.0
1.744863687710389e9,-91.6639496981265,-9.001254676640327,1.744863687710413e9,-90.40901356653072,-58.33274991335203,6.212690116082353e-13,0.28840522020743986,1.5707887778243643,0.06251380944881532,2.1294396704228325e-13,0.0
1.744863688625489e9,-91.6639496981265,-9.001254676640327,1.744863688625521e9,-93.42288954686099,-54.382950868278535,6.216375136881748e-13,3.1065758070509686,1.5707887778243643,-2.642543269463353,2.1314266240643899e-13,0.0
