time_gt_data,x_gt_data,y_gt_data,time_est_data,x_est_data,y_est_data,vel_gt_data,vel_est_data,heading_gt_data,heading_est_data,angular_vel_gt_data,angular_vel_est_data
1.744873479314044e9,-91.6639496928231,-9.001254675369749,1.744873479314102e9,-90.65598461618032,-63.85437209706022,1.0721948523904613e-8,0.4254456332942559,1.570788777866799,0.011775338875478214,5.000067855489284e-9,0.0
1.744873479515431e9,-91.66394969442894,-9.001254675724766,1.744873479515458e9,-90.65598461618032,-63.85437209706022,1.9897156412450027e-8,0.4254456332942559,1.5707887778691858,0.011775338875478214,3.2520539812795108e-9,0.0
1.744873479718176e9,-91.6639496958113,-9.001254675954495,1.744873479718207e9,-90.04762066909775,-63.85407322526487,2.2356595833556176e-8,0.4629364314608062,1.5707887778643999,0.011376925806721382,2.556030491129287e-9,0.0
1.744873481639679e9,-91.66394969820838,-9.00125467661353,1.744873481639769e9,-93.44658092678426,-63.416825172461984,1.3923576342054004e-10,1.2986810915827858,1.570788777824546,2.12880487120157,6.606125478071629e-11,0.0
1.744873484003203e9,-91.6639496981265,-9.001254676640327,1.744873484003247e9,-93.42248154008702,-56.619522520678316,1.3019260385727953e-12,3.5125620383324163,1.5707887778243619,0.4410662121415619,7.485555670407141e-13,0.0
1.744873484208469e9,-91.6639496981265,-9.001254676640327,1.744873484208517e9,-89.97016355665357,-54.791680254765765,1.2638500766693373e-12,2.833007854808451,1.570788777824363,-1.2020406540877766,6.740655599808558e-13,0.0
1.744873484408725e9,-91.6639496981265,-9.001254676640327,1.744873484408764e9,-89.97016355665357,-54.791680254765765,1.0253110753366441e-12,2.833007854808451,1.5707887778243634,-1.2020406540877766,5.428022527076323e-13,0.0
1.744873484711714e9,-91.6639496981265,-9.001254676640327,1.744873484711802e9,-93.37589310579247,-53.52037060512124,7.690737375318648e-13,2.425108603163813,1.5707887778243643,-0.06588008980604194,3.559961903092339e-13,0.0
1.744873485518998e9,-91.6639496981265,-9.001254676640327,1.744873485519089e9,-90.01531390624821,-53.083175933564306,5.501299705014228e-13,2.946577332631416,1.570788777824364,-0.4550539969645359,2.1098777553329365e-13,0.0
1.744873485823677e9,-91.6639496981265,-9.001254676640327,1.744873485823758e9,-93.42547870402294,-53.10702133962834,5.770284128725504e-13,2.6236617219122995,1.570788777824364,2.501509886428117,2.085989706448978e-13,0.0
1.744873486024736e9,-91.6639496981265,-9.001254676640327,1.744873486024787e9,-93.42547870402294,-53.10702133962834,6.054281367060004e-13,2.6236617219122995,1.570788777824364,2.501509886428117,2.2170028487310795e-13,0.0
1.744873486697005e9,-91.6639496981265,-9.001254676640327,1.74487348669709e9,-90.03672587072445,-52.982425810126365,6.122444737139629e-13,1.5575792963013497,1.5707887778243643,0.3960022589656889,2.1482593808721665e-13,0.0
1.744873487514702e9,-91.6639496981265,-9.001254676640327,1.744873487514755e9,-93.01956156102892,-53.00387673799028,6.211387124814176e-13,1.44305721971602,1.5707887778243643,0.5203405602617308,2.1498506037948e-13,0.0
1.744873487820613e9,-91.6639496981265,-9.001254676640327,1.744873487820675e9,-93.01956156102892,-53.00387673799028,6.278419834347501e-13,1.44305721971602,1.5707887778243643,0.5203405602617308,2.1798055483526797e-13,0.0
1.744873488029106e9,-91.6639496981265,-9.001254676640327,1.744873488029194e9,-93.39730142493167,-53.03154305615323,6.33826626509137e-13,1.6221277184006524,1.5707887778243643,0.08660779392302409,2.199142430820212e-13,0.0
1.744873489984771e9,-91.6639496981265,-9.001254676640327,1.744873489984835e9,-90.1034174590659,-53.03526311467378,6.407336807600331e-13,0.9445972979806995,1.5707887778243643,0.05912271221719032,2.2048407126217525e-13,0.0
1.744873490896919e9,-91.6639496981265,-9.001254676640327,1.744873490896951e9,-90.36240180027322,-53.04151130698257,6.421330982515328e-13,0.26578217463271137,1.5707887778243643,-0.02574510601723029,2.2094476120786286e-13,0.0
1.744873491099016e9,-91.6639496981265,-9.001254676640327,1.744873491099044e9,-92.75480552373064,-53.03530482329107,6.429092569431825e-13,0.5697698582618937,1.5707887778243643,0.12020101345517364,2.2152952325400173e-13,0.0
1.744873492414724e9,-91.6639496981265,-9.001254676640327,1.744873492414748e9,-93.09440578167515,-53.04454579629804,6.400466995038331e-13,1.4149182534478428,1.5707887778243643,-0.12165843911989188,2.1963887438140518e-13,0.0
1.744873492730889e9,-91.6639496981265,-9.001254676640327,1.744873492730945e9,-93.09440578167515,-53.04454579629804,6.389384375703869e-13,1.4149182534478428,1.5707887778243643,-0.12165843911989188,2.191306545756187e-13,0.0
1.744873494277843e9,-91.6639496981265,-9.001254676640327,1.744873494277902e9,-93.4844742199999,-53.02135476660313,6.338748688619795e-13,1.1264561284977346,1.5707887778243643,-1.2024867794815566,2.1745869480663432e-13,0.0
1.744873494480227e9,-91.6639496981265,-9.001254676640327,1.744873494480253e9,-93.4844742199999,-53.02135476660313,6.336443777692924e-13,1.1264561284977346,1.5707887778243643,-1.2024867794815566,2.1744899658618873e-13,0.0
1.744873494682554e9,-91.6639496981265,-9.001254676640327,1.74487349468261e9,-90.10673121857566,-53.035924467147275,6.333746333430557e-13,0.31251212492816216,1.5707887778243643,0.009196662027099577,2.1734809016293182e-13,0.0
1.744873494884e9,-91.6639496981265,-9.001254676640327,1.744873494884027e9,-90.10673121857566,-53.035924467147275,6.331359577458653e-13,0.31251212492816216,1.5707887778243643,0.009196662027099577,2.1726303970948579e-13,0.0
