time_gt_data,x_gt_data,y_gt_data,time_est_data,x_est_data,y_est_data,vel_gt_data,vel_est_data,heading_gt_data,heading_est_data,angular_vel_gt_data,angular_vel_est_data
1.744861337314533e9,-61.96253882878326,25.096662890690396,1.744861337314561e9,-90.02980676292734,-9.934628881767981,5.280434307784907,1.0157247319599274,-0.6688403572061882,2.2328127236008624,0.23944623184862643,0.0
1.744861337823343e9,-60.082187700545816,23.094704121711906,1.744861337823372e9,-90.02980676292734,-9.934628881767981,5.694401134660246,1.0157247319599274,-0.791774343549915,2.2328127236008624,0.2507882862893103,0.0
1.744861338027142e9,-59.294259393162626,22.10738136984604,1.744861338027177e9,-90.02980676292734,-9.934628881767981,5.783748455116242,1.0157247319599274,-0.8469134736013293,2.2328127236008624,0.2511076851921645,0.0
1.744861338228037e9,-58.61157183423627,21.15950751535202,1.744861338228063e9,-90.02980676292734,-9.934628881767981,5.836931714119311,1.0157247319599274,-0.8972882657725293,2.2328127236008624,0.2510339434525507,0.0
1.744861338432379e9,-58.00772070300907,20.232343696130993,1.744861338432405e9,-90.02980676292734,-9.934628881767981,5.870619502501419,1.0157247319599274,-0.9446452115938517,2.2328127236008624,0.25092398080400014,0.0
1.744861338711842e9,-57.14798144663753,18.723315202532216,1.744861338711867e9,-90.02980676292734,-9.934628881767981,5.903477716208524,1.0157247319599274,-1.0185707158776776,2.2328127236008624,0.25084660921026547,0.0
1.744861338921998e9,-56.65688212610713,17.726690364781273,1.74486133892203e9,-90.02980676292734,-9.934628881767981,5.916560655394897,1.0157247319599274,-1.065698153812561,2.2328127236008624,0.2508457321553771,0.0
1.744861339126477e9,-56.13980634477168,16.54210255207456,1.744861339126509e9,-90.02980676292734,-9.934628881767981,5.947007323495689,1.0157247319599274,-1.1183583748037922,2.2328127236008624,0.2195721392367159,0.0
1.744861339431774e9,-55.47921077936691,14.88481680792118,1.744861339431802e9,-90.02980676292734,-9.934628881767981,5.981782486809937,1.0157247319599274,-1.170000678010356,2.2328127236008624,0.13748573382552073,0.0
1.744861339632991e9,-55.02940735916711,13.697900196029467,1.744861339633016e9,-90.02980676292734,-9.934628881767981,5.9913472454452394,1.0157247319599274,-1.1919169213409564,2.2328127236008624,0.09243341329105571,0.0
1.744861339835541e9,-54.63235786189422,12.624212348222212,1.744861339835564e9,-90.02980676292734,-9.934628881767981,5.995114060552943,1.0157247319599274,-1.2044107669651052,2.2328127236008624,0.06403737461867817,0.0
1.744861341714526e9,-50.815540919478714,2.0131935173294053,1.744861341714596e9,-90.02980676292734,-9.934628881767981,5.993223292171818,1.0157247319599274,-1.223249807788201,2.2328127236008624,0.04272390560230638,0.0
1.744861343523148e9,-45.37344696441797,-7.192896765829402,1.744861343523186e9,-90.02980676292734,-9.934628881767981,5.990055505042112,1.0157247319599274,-0.9152053356573758,2.2328127236008624,0.10984389529024986,0.0
1.744861343726112e9,-44.56983247184016,-8.177013593382224,1.744861343726141e9,-90.02980676292734,-9.934628881767981,5.995428632690909,1.0157247319599274,-0.8980227926116905,2.2328127236008624,0.0730936935038498,0.0
1.744861343928113e9,-43.76652958292589,-9.14681794397049,1.744861343928146e9,-90.02980676292734,-9.934628881767981,5.997529028159365,1.0157247319599274,-0.8875925322675574,2.2328127236008624,0.04893355774900726,0.0
1.744861344129318e9,-43.0359088548663,-10.021415120263203,1.744861344129373e9,-90.02980676292734,-9.934628881767981,5.998342894745651,1.0157247319599274,-0.8817806632476748,2.2328127236008624,0.03454101929030367,0.0
