time_gt_data,x_gt_data,y_gt_data,time_est_data,x_est_data,y_est_data,vel_gt_data,vel_est_data,heading_gt_data,heading_est_data,angular_vel_gt_data,angular_vel_est_data
1.744688704370565e9,-91.66395025622674,-9.001254487308321,1.74468870437063e9,-90.03401255538438,-25.210743321124752,2.813090817077725e-5,0.0,1.570788773994196,1.5707890282716175,2.424294501360745e-6,0.0
1.744688704945445e9,-91.66394985097119,-9.001254661954063,1.744688704945473e9,-90.02306675517274,-25.228289460379642,2.019203380238406e-6,0.003475055855493809,1.5707887742119004,1.5707890282716175,1.508635592417988e-7,0.0
1.744688705152404e9,-91.66394978036554,-9.001254659245502,1.744688705152432e9,-90.02306675517274,-25.228289460379642,3.461971699364497e-6,0.003475055855493809,1.5707887750016292,1.5707890282716175,2.0555116039512735e-7,0.0
1.744688705557127e9,-91.66394970933234,-9.001254655319748,1.744688705557175e9,-90.02221821009694,-25.229649609106332,1.6031725726687511e-6,0.0029412319490377294,1.5707887764232522,1.5707827317145495,1.5680604486571842e-7,0.0
1.744688706975077e9,-91.66394969232947,-9.001254675229667,1.744688706975105e9,-90.022298596031,-25.229520731692055,1.9216307807060533e-8,0.0014750114129815975,1.5707887778643126,1.5707660513992214,5.881888177281855e-9,0.0
1.744688707378851e9,-91.66394969553778,-9.001254675911504,1.744688707378897e9,-90.02241602596953,-25.229332490117052,2.3075164417109787e-8,0.0005062192761283366,1.5707887778658782,1.5707627879189632,2.6991553676790175e-9,0.0
1.744688707787657e9,-91.66394969722116,-9.001254676197975,1.744688707787711e9,-90.02241602596953,-25.229332490117052,9.733384863893185e-9,0.0005062192761283366,1.570788777851475,1.5707627879189632,1.3031919258846191e-9,0.0
1.744688707990933e9,-91.66394969770695,-9.001254676316696,1.744688707990969e9,-90.02247420721758,-25.229239226807056,3.1991735588490588e-9,0.00039700467056380865,1.5707887778438354,1.5707628657254311,6.145903180411419e-10,0.0
1.744688708294345e9,-91.66394969806993,-9.001254676446766,1.744688708294427e9,-90.02247420721758,-25.229239226807056,1.6681950346861063e-9,0.00039700467056380865,1.570788777835386,1.5707628657254311,9.519843443926017e-11,0.0
1.744688708497586e9,-91.66394969817566,-9.00125467650542,1.744688708497612e9,-90.02248982242553,-25.229214195741584,1.8410204596210457e-9,0.00017849118958182143,1.5707887778315628,1.5707633004225814,9.430701174799962e-11,0.0
1.744688709436531e9,-91.66394969819933,-9.001254676617364,1.744688709436556e9,-90.02252891083987,-25.229151538243347,1.6640976164957833e-10,0.00010412884169008856,1.5707887778243623,1.5707634998694842,5.99927112735926e-11,0.0
1.744688709639567e9,-91.66394969817982,-9.001254676624068,1.74468870963962e9,-90.02252891083987,-25.229151538243347,1.6488153038831368e-10,0.00010412884169008856,1.570788777824129,1.5707634998694842,4.608637994432166e-11,0.0
1.744688709847404e9,-91.66394971733956,-9.008885986932116,1.744688709847472e9,-90.02253862308109,-25.22913596984582,0.1533338117877038,3.2105444051390634e-5,1.5707898323753513,1.5707636714928965,0.01833262606819974,0.0
1.744688710048621e9,-91.66394951229026,-9.066305024947189,1.744688710048669e9,-90.02253862308109,-25.22913596984582,0.4044817092271211,3.2105444051390634e-5,1.5707966427149243,1.5707636714928965,0.022237791582490053,0.0
1.744688710757548e9,-91.66392685412133,-9.80270631831491,1.74468871075761e9,-90.02296290964742,-26.000487565771312,2.18285066192185,0.39274286473637576,1.570845935843782,1.761147493669022,0.04849852909924973,0.0
1.744688711162394e9,-91.66383547351643,-11.112321985368181,1.744688711162431e9,-90.02296290964742,-26.000487565771312,4.258166286452232,0.39274286473637576,1.5709099933772455,1.761147493669022,0.03189658053851552,0.0
1.744688711365363e9,-91.66372699993707,-12.126749111781244,1.744688711365391e9,-90.02459832543629,-27.59774527545554,5.49699441138598,0.6605133431142685,1.5709460247622555,2.1337389286927504,0.026695595945670295,0.0
1.74468871156848e9,-91.66357013827955,-13.284292175798248,1.744688711568538e9,-90.02459832543629,-27.59774527545554,6.643213735831005,0.6605133431142685,1.5709790502374694,2.1337389286927504,0.01779531100962452,0.0
